"Accreditation Rates"
2/13/2026

Year,Division,School,Indicator,Subgroup,"Level Code","Percent Passing","Percent Passing With Recovery","Percent Showing Growth","Percent Showing EL Progress or Proficiency","Accreditation Combined Rate","No Proficiency or Growth"
2024,"Fairfax County Public Schools","Canterbury Woods Elementary","Academic Achievement - English","All Students",SCH,89,3,2,1,96,4
2024,"Fairfax County Public Schools","Cardinal Forest Elementary","Academic Achievement - English","All Students",SCH,78,4,6,4,93,7
2024,"Fairfax County Public Schools","Carson Middle","Academic Achievement - English","All Students",SCH,86,3,2,3,93,7
2024,"Fairfax County Public Schools","Centre Ridge Elementary","Academic Achievement - English","All Students",SCH,61,8,11,9,89,11
2024,"Fairfax County Public Schools","Centreville Elementary","Academic Achievement - English","All Students",SCH,78,8,7,2,95,5
2024,"Fairfax County Public Schools","Centreville High","Academic Achievement - English","All Students",SCH,96,0,0,1,96,4
2024,"Fairfax County Public Schools","Chantilly High","Academic Achievement - English","All Students",SCH,96,0,0,1,97,3
2024,"Fairfax County Public Schools","Cherry Run Elementary","Academic Achievement - English","All Students",SCH,92,2,1,1,96,4
2024,"Fairfax County Public Schools","Chesterbrook Elementary","Academic Achievement - English","All Students",SCH,91,3,1,1,97,3
2024,"Fairfax County Public Schools","Churchill Road Elementary","Academic Achievement - English","All Students",SCH,95,0,2,1,98,2
2024,"Fairfax County Public Schools","Clearview Elementary","Academic Achievement - English","All Students",SCH,69,5,11,9,94,6
2024,"Fairfax County Public Schools","Clermont Elementary","Academic Achievement - English","All Students",SCH,86,4,3,2,95,5
2024,"Fairfax County Public Schools","Coates Elementary","Academic Achievement - English","All Students",SCH,60,5,14,9,88,12
2024,"Fairfax County Public Schools","Columbia Elementary","Academic Achievement - English","All Students",SCH,75,5,9,5,95,5
2024,"Fairfax County Public Schools","Colvin Run Elementary","Academic Achievement - English","All Students",SCH,95,2,1,0,99,1
2024,"Fairfax County Public Schools","Cooper Middle","Academic Achievement - English","All Students",SCH,94,1,1,0,96,4
2024,"Fairfax County Public Schools","Crestwood Elementary","Academic Achievement - English","All Students",SCH,53,5,18,14,90,10
2024,"Fairfax County Public Schools","Crossfield Elementary","Academic Achievement - English","All Students",SCH,85,3,3,2,93,7
2024,"Fairfax County Public Schools","Cub Run Elementary","Academic Achievement - English","All Students",SCH,73,5,8,3,89,11
2024,"Fairfax County Public Schools","Cunningham Park Elementary","Academic Achievement - English","All Students",SCH,74,4,11,4,92,8
2024,"Fairfax County Public Schools","Daniels Run Elementary","Academic Achievement - English","All Students",SCH,68,7,8,7,90,10
2024,"Fairfax County Public Schools","Deer Park Elementary","Academic Achievement - English","All Students",SCH,64,6,13,4,87,13
2024,"Fairfax County Public Schools","Dogwood Elementary","Academic Achievement - English","All Students",SCH,43,9,24,13,89,11
2024,"Fairfax County Public Schools","Dranesville Elementary","Academic Achievement - English","All Students",SCH,68,6,10,8,92,8
2024,"Fairfax County Public Schools","Eagle View Elementary","Academic Achievement - English","All Students",SCH,69,6,12,4,91,9
2024,"Fairfax County Public Schools","Edison High","Academic Achievement - English","All Students",SCH,96,0,0,1,97,3
2024,"Fairfax County Public Schools","Fairfax County Adult High","Academic Achievement - English","All Students",SCH,91,0,0,5,97,3
2024,"Fairfax County Public Schools","Fairfax High","Academic Achievement - English","All Students",SCH,96,0,0,1,97,3
2024,"Fairfax County Public Schools","Fairfax Villa Elementary","Academic Achievement - English","All Students",SCH,85,5,3,3,97,3
2024,"Fairfax County Public Schools","Fairhill Elementary","Academic Achievement - English","All Students",SCH,79,6,7,3,94,6
2024,"Fairfax County Public Schools","Fairview Elementary","Academic Achievement - English","All Students",SCH,86,5,3,1,94,6
2024,"Fairfax County Public Schools","Falls Church High","Academic Achievement - English","All Students",SCH,90,0,0,2,93,7
2024,"Fairfax County Public Schools","Flint Hill Elementary","Academic Achievement - English","All Students",SCH,90,2,3,1,96,4
2024,"Fairfax County Public Schools","Floris Elementary","Academic Achievement - English","All Students",SCH,83,3,4,3,93,7
2024,"Fairfax County Public Schools","Forest Edge Elementary","Academic Achievement - English","All Students",SCH,72,8,11,4,95,5
2024,"Fairfax County Public Schools","Forestdale Elementary","Academic Achievement - English","All Students",SCH,50,5,19,14,88,12
2024,"Fairfax County Public Schools","Forestville Elementary","Academic Achievement - English","All Students",SCH,92,3,1,1,96,4
2024,"Fairfax County Public Schools","Fort Belvoir Elementary","Academic Achievement - English","All Students",SCH,71,4,6,0,82,18
2024,"Fairfax County Public Schools","Fort Belvoir Upper Elementary","Academic Achievement - English","All Students",SCH,71,4,6,0,82,18
2024,"Fairfax County Public Schools","Fort Hunt Elementary","Academic Achievement - English","All Students",SCH,73,5,8,1,87,13
2024,"Fairfax County Public Schools","Fox Mill Elementary","Academic Achievement - English","All Students",SCH,87,4,3,1,96,4
2024,"Fairfax County Public Schools","Franconia Elementary","Academic Achievement - English","All Students",SCH,67,6,10,3,87,13
2024,"Fairfax County Public Schools","Franklin Middle","Academic Achievement - English","All Students",SCH,82,4,3,2,91,9
2024,"Fairfax County Public Schools","Freedom Hill Elementary","Academic Achievement - English","All Students",SCH,68,4,9,10,91,9
2024,"Fairfax County Public Schools","Frost Middle","Academic Achievement - English","All Students",SCH,89,2,1,1,94,6
2024,"Fairfax County Public Schools","Garfield Elementary","Academic Achievement - English","All Students",SCH,64,8,16,6,94,6
2024,"Fairfax County Public Schools","Glasgow Middle","Academic Achievement - English","All Students",SCH,55,8,9,9,81,19
2024,"Fairfax County Public Schools","Glen Forest Elementary","Academic Achievement - English","All Students",SCH,51,11,22,12,95,5
2024,"Fairfax County Public Schools","Graham Road Elementary","Academic Achievement - English","All Students",SCH,38,8,26,17,90,10
2024,"Fairfax County Public Schools","Great Falls Elementary","Academic Achievement - English","All Students",SCH,92,1,2,0,95,5
2024,"Fairfax County Public Schools","Greenbriar East Elementary","Academic Achievement - English","All Students",SCH,72,3,10,8,92,8
2024,"Fairfax County Public Schools","Greenbriar West Elementary","Academic Achievement - English","All Students",SCH,85,4,5,1,95,5
2024,"Fairfax County Public Schools","Groveton Elementary","Academic Achievement - English","All Students",SCH,55,9,14,11,89,11
2024,"Fairfax County Public Schools","Gunston Elementary","Academic Achievement - English","All Students",SCH,78,5,8,2,93,7
2024,"Fairfax County Public Schools","Halley Elementary","Academic Achievement - English","All Students",SCH,71,8,7,3,89,11
2024,"Fairfax County Public Schools","Haycock Elementary","Academic Achievement - English","All Students",SCH,97,1,1,0,99,1
2024,"Fairfax County Public Schools","Hayfield Elementary","Academic Achievement - English","All Students",SCH,75,8,4,2,89,11
2024,"Fairfax County Public Schools","Hayfield Secondary","Academic Achievement - English","All Students",SCH,84,4,1,2,91,9
2024,"Fairfax County Public Schools","Herndon Elementary","Academic Achievement - English","All Students",SCH,45,6,22,16,89,11
2024,"Fairfax County Public Schools","Herndon High","Academic Achievement - English","All Students",SCH,92,0,0,3,95,5
2024,"Fairfax County Public Schools","Herndon Middle","Academic Achievement - English","All Students",SCH,61,7,8,8,84,16
2024,"Fairfax County Public Schools","Hollin Meadows Elementary","Academic Achievement - English","All Students",SCH,57,8,14,10,88,12
2024,"Fairfax County Public Schools","Holmes Middle","Academic Achievement - English","All Students",SCH,54,7,8,9,77,23
2024,"Fairfax County Public Schools","Hughes Middle","Academic Achievement - English","All Students",SCH,76,5,4,5,90,10
2024,"Fairfax County Public Schools","Hunt Valley Elementary","Academic Achievement - English","All Students",SCH,91,3,2,1,97,3
2024,"Fairfax County Public Schools","Hunters Woods Elementary School for the Arts and Sciences","Academic Achievement - English","All Students",SCH,85,4,3,3,95,5
2024,"Fairfax County Public Schools","Hutchison Elementary","Academic Achievement - English","All Students",SCH,41,6,27,15,89,11
2024,"Fairfax County Public Schools","Hybla Valley Elementary","Academic Achievement - English","All Students",SCH,41,12,24,14,91,9
2024,"Fairfax County Public Schools","Irving Middle","Academic Achievement - English","All Students",SCH,83,4,2,2,91,9
2024,"Fairfax County Public Schools","Island Creek Elementary","Academic Achievement - English","All Students",SCH,86,3,4,1,94,6
2024,"Fairfax County Public Schools","Jackson Middle","Academic Achievement - English","All Students",SCH,69,5,4,8,86,14
2024,"Fairfax County Public Schools","Johnson Middle","Academic Achievement - English","All Students",SCH,77,5,4,6,91,9
2024,"Fairfax County Public Schools","Justice High","Academic Achievement - English","All Students",SCH,88,1,0,5,94,6
2024,"Fairfax County Public Schools","Keene Mill Elementary","Academic Achievement - English","All Students",SCH,91,2,3,2,98,2
2024,"Fairfax County Public Schools","Kent Gardens Elementary","Academic Achievement - English","All Students",SCH,93,2,1,1,97,3
2024,"Fairfax County Public Schools","Key Center","Academic Achievement - English","All Students",SCH,<,<,<,<,<,<
2024,"Fairfax County Public Schools","Key Middle","Academic Achievement - English","All Students",SCH,56,8,7,11,82,18
2024,"Fairfax County Public Schools","Kilmer Center","Academic Achievement - English","All Students",SCH,78,13,0,0,91,9
2024,"Fairfax County Public Schools","Kilmer Middle","Academic Achievement - English","All Students",SCH,83,4,2,4,93,7
2024,"Fairfax County Public Schools","Kings Glen Elementary","Academic Achievement - English","All Students",SCH,80,6,3,3,92,8
2024,"Fairfax County Public Schools","Kings Park Elementary","Academic Achievement - English","All Students",SCH,80,0,12,1,93,7
2024,"Fairfax County Public Schools","Lake Anne Elementary","Academic Achievement - English","All Students",SCH,65,6,16,2,89,11
2024,"Fairfax County Public Schools","Lake Braddock Secondary","Academic Achievement - English","All Students",SCH,92,2,1,1,95,5
2024,"Fairfax County Public Schools","Lane Elementary","Academic Achievement - English","All Students",SCH,72,6,7,3,88,12
2024,"Fairfax County Public Schools","Langley High","Academic Achievement - English","All Students",SCH,99,0,0,0,99,1
2024,"Fairfax County Public Schools","Laurel Hill Elementary","Academic Achievement - English","All Students",SCH,83,4,5,2,94,6
2024,"Fairfax County Public Schools","Laurel Ridge Elementary","Academic Achievement - English","All Students",SCH,82,5,1,1,90,10
2024,"Fairfax County Public Schools","Lees Corner Elementary","Academic Achievement - English","All Students",SCH,84,4,5,2,94,6
2024,"Fairfax County Public Schools","Lemon Road Elementary","Academic Achievement - English","All Students",SCH,90,1,2,3,96,4
2024,"Fairfax County Public Schools","Lewis High","Academic Achievement - English","All Students",SCH,92,0,0,4,96,4
